id,time,total_inflow_sim1,total_inflow_sim2
BC-BB-F3-18890,2019-03-23 12:53:00,0.012731,0.077583
BC-BB-F3-18890,2019-03-23 12:54:00,0.012694,0.077469
BC-BB-F3-18890,2019-03-23 12:55:00,0.012658,0.077355
BC-BB-F3-18890,2019-03-23 12:56:00,0.012621,0.077242
BC-BB-F3-18890,2019-03-23 12:57:00,0.012585,0.077129
BC-BB-F3-18890,2019-03-23 12:58:00,0.012549,0.077016
BC-BB-F3-18890,2019-03-23 12:59:00,0.012512,0.076903
BC-BB-F3-18890,2019-03-23 13:00:00,0.012476,0.076791
BC-BB-F3-18890,2019-03-23 13:01:00,0.01244,0.076679
BC-BB-F3-18890,2019-03-23 13:02:00,0.012404,0.076567
BC-BB-F3-18890,2019-03-23 13:03:00,0.012368,0.076455
BC-BB-F3-18890,2019-03-23 13:04:00,0.012333,0.076343
BC-BB-F3-18890,2019-03-23 13:05:00,0.012297,0.076232
BC-BB-F3-18890,2019-03-23 13:06:00,0.012261,0.076121
BC-BB-F3-18890,2019-03-23 13:07:00,0.012226,0.07601
BC-BB-F3-18890,2019-03-23 13:08:00,0.012191,0.075899
BC-BB-F3-18890,2019-03-23 13:09:00,0.012155,0.075789
BC-BB-F3-18890,2019-03-23 13:10:00,0.01212,0.075679
BC-BB-F3-18890,2019-03-23 13:11:00,0.012085,0.075569
BC-BB-F3-18890,2019-03-23 13:12:00,0.01205,0.075459
BC-BB-F3-18890,2019-03-23 13:13:00,0.012015,0.07535
BC-BB-F3-18890,2019-03-23 13:14:00,0.011981,0.07524
BC-BB-F3-18890,2019-03-23 13:15:00,0.011946,0.075131
BC-BB-F3-18890,2019-03-23 13:16:00,0.011911,0.075022
BC-BB-F3-18890,2019-03-23 13:17:00,0.011877,0.074914
BC-BB-F3-18890,2019-03-23 13:18:00,0.011843,0.074805
BC-BB-F3-18890,2019-03-23 13:19:00,0.011809,0.074697
BC-BB-F3-18890,2019-03-23 13:20:00,0.011774,0.074589
BC-BB-F3-18890,2019-03-23 13:21:00,0.011741,0.074481
BC-BB-F3-18890,2019-03-23 13:22:00,0.011707,0.074374
BC-BB-F3-18890,2019-03-23 13:23:00,0.011673,0.074266
BC-BB-F3-18890,2019-03-23 13:24:00,0.011639,0.074159
BC-BB-F3-18890,2019-03-23 13:25:00,0.011606,0.074052
BC-BB-F3-18890,2019-03-23 13:26:00,0.011572,0.073945
BC-BB-F3-18890,2019-03-23 13:27:00,0.011539,0.073839
BC-BB-F3-18890,2019-03-23 13:28:00,0.011506,0.073732
BC-BB-F3-18890,2019-03-23 13:29:00,0.011472,0.073626
BC-BB-F3-18890,2019-03-23 13:30:00,0.011439,0.07352
BC-BB-F3-18890,2019-03-23 13:31:00,0.011406,0.073414
BC-BB-F3-18890,2019-03-23 13:32:00,0.011374,0.073309
BC-BB-F3-18890,2019-03-23 13:33:00,0.011341,0.073203
BC-BB-F3-18890,2019-03-23 13:34:00,0.011308,0.073098
BC-BB-F3-18890,2019-03-23 13:35:00,0.011276,0.072993
BC-BB-F3-18890,2019-03-23 13:36:00,0.011243,0.072888
BC-BB-F3-18890,2019-03-23 13:37:00,0.011211,0.072784
BC-BB-F3-18890,2019-03-23 13:38:00,0.011179,0.072679
BC-BB-F3-18890,2019-03-23 13:39:00,0.011147,0.072575
BC-BB-F3-18890,2019-03-23 13:40:00,0.011115,0.072471
BC-BB-F3-18890,2019-03-23 13:41:00,0.011083,0.072367
BC-BB-F3-18890,2019-03-23 13:42:00,0.011051,0.072264
BC-BB-F3-18890,2019-03-23 13:43:00,0.011019,0.07216
BC-BB-F3-18890,2019-03-23 13:44:00,0.010988,0.072057
BC-BB-F3-18890,2019-03-23 13:45:00,0.010956,0.071954
BC-BB-F3-18890,2019-03-23 13:46:00,0.010925,0.071851
BC-BB-F3-18890,2019-03-23 13:47:00,0.010893,0.071748
BC-BB-F3-18890,2019-03-23 13:48:00,0.010862,0.071646
BC-BB-F3-18890,2019-03-23 13:49:00,0.010831,0.071543
BC-BB-F3-18890,2019-03-23 13:50:00,0.0108,0.071441
BC-BB-F3-18890,2019-03-23 13:51:00,0.010769,0.071339
BC-BB-F3-18890,2019-03-23 13:52:00,0.010738,0.071238
BC-BB-F3-18890,2019-03-23 13:53:00,0.010707,0.071136
BC-BB-F3-18890,2019-03-23 13:54:00,0.010675,0.071034
BC-BB-F3-18890,2019-03-23 13:55:00,0.010644,0.070933
BC-BB-F3-18890,2019-03-23 13:56:00,0.010613,0.070832
BC-BB-F3-18890,2019-03-23 13:57:00,0.010582,0.070731
BC-BB-F3-18890,2019-03-23 13:58:00,0.010552,0.070631
BC-BB-F3-18890,2019-03-23 13:59:00,0.010521,0.07053
BC-BB-F3-18890,2019-03-23 14:00:00,0.010491,0.07043
BC-BB-F3-18890,2019-03-23 14:01:00,0.01046,0.07033
BC-BB-F3-18890,2019-03-23 14:02:00,0.01043,0.070231
BC-BB-F3-18890,2019-03-23 14:03:00,0.0104,0.070132
BC-BB-F3-18890,2019-03-23 14:04:00,0.01037,0.070033
BC-BB-F3-18890,2019-03-23 14:05:00,0.010341,0.069935
BC-BB-F3-18890,2019-03-23 14:06:00,0.010311,0.069837
BC-BB-F3-18890,2019-03-23 14:07:00,0.010281,0.06974
BC-BB-F3-18890,2019-03-23 14:08:00,0.010252,0.069643
BC-BB-F3-18890,2019-03-23 14:09:00,0.010222,0.069546
BC-BB-F3-18890,2019-03-23 14:10:00,0.010193,0.069449
BC-BB-F3-18890,2019-03-23 14:11:00,0.010164,0.069353
BC-BB-F3-18890,2019-03-23 14:12:00,0.010135,0.069257
BC-BB-F3-18890,2019-03-23 14:13:00,0.010106,0.069162
BC-BB-F3-18890,2019-03-23 14:14:00,0.010077,0.069066
BC-BB-F3-18890,2019-03-23 14:15:00,0.010048,0.068971
BC-BB-F3-18890,2019-03-23 14:16:00,0.010019,0.068876
BC-BB-F3-18890,2019-03-23 14:17:00,0.00999,0.068781
BC-BB-F3-18890,2019-03-23 14:18:00,0.009961,0.068687
BC-BB-F3-18890,2019-03-23 14:19:00,0.009933,0.068593
BC-BB-F3-18890,2019-03-23 14:20:00,0.009904,0.068498
BC-BB-F3-18890,2019-03-23 14:21:00,0.009876,0.068404
BC-BB-F3-18890,2019-03-23 14:22:00,0.009847,0.068311
BC-BB-F3-18890,2019-03-23 14:23:00,0.009819,0.068217
BC-BB-F3-18890,2019-03-23 14:24:00,0.009791,0.068124
BC-BB-F3-18890,2019-03-23 14:25:00,0.009763,0.06803
BC-BB-F3-18890,2019-03-23 14:26:00,0.009736,0.067937
BC-BB-F3-18890,2019-03-23 14:27:00,0.009708,0.067844
BC-BB-F3-18890,2019-03-23 14:28:00,0.00968,0.067751
BC-BB-F3-18890,2019-03-23 14:29:00,0.009653,0.067659
BC-BB-F3-18890,2019-03-23 14:30:00,0.009626,0.067566
BC-BB-F3-18890,2019-03-23 14:31:00,0.009599,0.067474
BC-BB-F3-18890,2019-03-23 14:32:00,0.009571,0.067382
BC-BB-F3-18890,2019-03-23 14:33:00,0.009545,0.06729
BC-BB-F3-18890,2019-03-23 14:34:00,0.009518,0.067198
BC-BB-F3-18890,2019-03-23 14:35:00,0.009491,0.067107
BC-BB-F3-18890,2019-03-23 14:36:00,0.009464,0.067015
BC-BB-F3-18890,2019-03-23 14:37:00,0.009438,0.066924
BC-BB-F3-18890,2019-03-23 14:38:00,0.009412,0.066833
BC-BB-F3-18890,2019-03-23 14:39:00,0.009386,0.066742
BC-BB-F3-18890,2019-03-23 14:40:00,0.00936,0.066651
BC-BB-F3-18890,2019-03-23 14:41:00,0.009334,0.06656
BC-BB-F3-18890,2019-03-23 14:42:00,0.009308,0.06647
BC-BB-F3-18890,2019-03-23 14:43:00,0.009282,0.06638
BC-BB-F3-18890,2019-03-23 14:44:00,0.009257,0.06629
BC-BB-F3-18890,2019-03-23 14:45:00,0.009231,0.0662
BC-BB-F3-18890,2019-03-23 14:46:00,0.009206,0.06611
BC-BB-F3-18890,2019-03-23 14:47:00,0.009181,0.06602
BC-BB-F3-18890,2019-03-23 14:48:00,0.009156,0.06593
BC-BB-F3-18890,2019-03-23 14:49:00,0.009131,0.065841
BC-BB-F3-18890,2019-03-23 14:50:00,0.009106,0.065752
BC-BB-F3-18890,2019-03-23 14:51:00,0.009082,0.065663
BC-BB-F3-18890,2019-03-23 14:52:00,0.009057,0.065574
BC-BB-F3-18890,2019-03-23 14:53:00,0.009033,0.065485
BC-BB-F3-18890,2019-03-23 14:54:00,0.009008,0.065396
BC-BB-F3-18890,2019-03-23 14:55:00,0.008984,0.065308
BC-BB-F3-18890,2019-03-23 14:56:00,0.00896,0.06522
BC-BB-F3-18890,2019-03-23 14:57:00,0.008936,0.065131
BC-BB-F3-18890,2019-03-23 14:58:00,0.008912,0.065043
BC-BB-F3-18890,2019-03-23 14:59:00,0.008888,0.064956
BC-BB-F3-18890,2019-03-23 15:00:00,0.008864,0.064868
BC-BB-F3-18890,2019-03-23 15:01:00,0.00884,0.06478
BC-BB-F3-18890,2019-03-23 15:02:00,0.008816,0.064693
BC-BB-F3-18890,2019-03-23 15:03:00,0.008793,0.064605
BC-BB-F3-18890,2019-03-23 15:04:00,0.008769,0.064518
BC-BB-F3-18890,2019-03-23 15:05:00,0.008746,0.064431
BC-BB-F3-18890,2019-03-23 15:06:00,0.008722,0.064344
BC-BB-F3-18890,2019-03-23 15:07:00,0.008699,0.064258
BC-BB-F3-18890,2019-03-23 15:08:00,0.008676,0.064171
BC-BB-F3-18890,2019-03-23 15:09:00,0.008653,0.064085
BC-BB-F3-18890,2019-03-23 15:10:00,0.00863,0.063998
BC-BB-F3-18890,2019-03-23 15:11:00,0.008607,0.063912
BC-BB-F3-18890,2019-03-23 15:12:00,0.008584,0.063826
BC-BB-F3-18890,2019-03-23 15:13:00,0.008561,0.063741
BC-BB-F3-18890,2019-03-23 15:14:00,0.008539,0.063655
BC-BB-F3-18890,2019-03-23 15:15:00,0.008516,0.063569
BC-BB-F3-18890,2019-03-23 15:16:00,0.008494,0.063484
BC-BB-F3-18890,2019-03-23 15:17:00,0.008471,0.063399
BC-BB-F3-18890,2019-03-23 15:18:00,0.008449,0.063314
BC-BB-F3-18890,2019-03-23 15:19:00,0.008427,0.063229
BC-BB-F3-18890,2019-03-23 15:20:00,0.008405,0.063144
BC-BB-F3-18890,2019-03-23 15:21:00,0.008383,0.063059
BC-BB-F3-18890,2019-03-23 15:22:00,0.008361,0.062975
BC-BB-F3-18890,2019-03-23 15:23:00,0.00834,0.06289
BC-BB-F3-18890,2019-03-23 15:24:00,0.008318,0.062806
BC-BB-F3-18890,2019-03-23 15:25:00,0.008297,0.062722
BC-BB-F3-18890,2019-03-23 15:26:00,0.008276,0.062638
BC-BB-F3-18890,2019-03-23 15:27:00,0.008255,0.062554
BC-BB-F3-18890,2019-03-23 15:28:00,0.008234,0.062471
BC-BB-F3-18890,2019-03-23 15:29:00,0.008213,0.062387
BC-BB-F3-18890,2019-03-23 15:30:00,0.008192,0.062303
BC-BB-F3-18890,2019-03-23 15:31:00,0.008172,0.06222
BC-BB-F3-18890,2019-03-23 15:32:00,0.008152,0.062137
BC-BB-F3-18890,2019-03-23 15:33:00,0.008131,0.062054
BC-BB-F3-18890,2019-03-23 15:34:00,0.008111,0.061971
BC-BB-F3-18890,2019-03-23 15:35:00,0.008092,0.061888
BC-BB-F3-18890,2019-03-23 15:36:00,0.008072,0.061805
BC-BB-F3-18890,2019-03-23 15:37:00,0.008052,0.061722
BC-BB-F3-18890,2019-03-23 15:38:00,0.008033,0.06164
BC-BB-F3-18890,2019-03-23 15:39:00,0.008014,0.061557
BC-BB-F3-18890,2019-03-23 15:40:00,0.007994,0.061475
BC-BB-F3-18890,2019-03-23 15:41:00,0.007975,0.061392
BC-BB-F3-18890,2019-03-23 15:42:00,0.007956,0.06131
BC-BB-F3-18890,2019-03-23 15:43:00,0.007937,0.061228
BC-BB-F3-18890,2019-03-23 15:44:00,0.007919,0.061147
BC-BB-F3-18890,2019-03-23 15:45:00,0.0079,0.061065
BC-BB-F3-18890,2019-03-23 15:46:00,0.007881,0.060983
BC-BB-F3-18890,2019-03-23 15:47:00,0.007863,0.060902
BC-BB-F3-18890,2019-03-23 15:48:00,0.007844,0.06082
BC-BB-F3-18890,2019-03-23 15:49:00,0.007826,0.060739
BC-BB-F3-18890,2019-03-23 15:50:00,0.007808,0.060658
BC-BB-F3-18890,2019-03-23 15:51:00,0.00779,0.060577
BC-BB-F3-18890,2019-03-23 15:52:00,0.007772,0.060497
BC-BB-F3-18890,2019-03-23 15:53:00,0.007754,0.060416
BC-BB-F3-18890,2019-03-23 15:54:00,0.007736,0.060335
BC-BB-F3-18890,2019-03-23 15:55:00,0.007718,0.060255
BC-BB-F3-18890,2019-03-23 15:56:00,0.0077,0.060175
BC-BB-F3-18890,2019-03-23 15:57:00,0.007682,0.060095
BC-BB-F3-18890,2019-03-23 15:58:00,0.007664,0.060015
BC-BB-F3-18890,2019-03-23 15:59:00,0.007647,0.059935
BC-BB-F3-18890,2019-03-23 16:00:00,0.007629,0.059855
BC-BB-F3-18890,2019-03-23 16:01:00,0.007612,0.059776
BC-BB-F3-18890,2019-03-23 16:02:00,0.007594,0.059697
BC-BB-F3-18890,2019-03-23 16:03:00,0.007577,0.059618
BC-BB-F3-18890,2019-03-23 16:04:00,0.007559,0.059539
BC-BB-F3-18890,2019-03-23 16:05:00,0.007542,0.05946
BC-BB-F3-18890,2019-03-23 16:06:00,0.007525,0.059382
BC-BB-F3-18890,2019-03-23 16:07:00,0.007507,0.059303
BC-BB-F3-18890,2019-03-23 16:08:00,0.00749,0.059225
BC-BB-F3-18890,2019-03-23 16:09:00,0.007472,0.059147
BC-BB-F3-18890,2019-03-23 16:10:00,0.007455,0.059069
BC-BB-F3-18890,2019-03-23 16:11:00,0.007437,0.058992
BC-BB-F3-18890,2019-03-23 16:12:00,0.00742,0.058914
BC-BB-F3-18890,2019-03-23 16:13:00,0.007402,0.058837
BC-BB-F3-18890,2019-03-23 16:14:00,0.007385,0.05876
BC-BB-F3-18890,2019-03-23 16:15:00,0.007367,0.058683
BC-BB-F3-18890,2019-03-23 16:16:00,0.007349,0.058606
BC-BB-F3-18890,2019-03-23 16:17:00,0.007332,0.058529
BC-BB-F3-18890,2019-03-23 16:18:00,0.007314,0.058453
BC-BB-F3-18890,2019-03-23 16:19:00,0.007296,0.058376
BC-BB-F3-18890,2019-03-23 16:20:00,0.007278,0.0583
BC-BB-F3-18890,2019-03-23 16:21:00,0.007261,0.058223
BC-BB-F3-18890,2019-03-23 16:22:00,0.007243,0.058147
BC-BB-F3-18890,2019-03-23 16:23:00,0.007225,0.058071
BC-BB-F3-18890,2019-03-23 16:24:00,0.007207,0.057995
BC-BB-F3-18890,2019-03-23 16:25:00,0.007189,0.057919
BC-BB-F3-18890,2019-03-23 16:26:00,0.007171,0.057844
BC-BB-F3-18890,2019-03-23 16:27:00,0.007153,0.057768
BC-BB-F3-18890,2019-03-23 16:28:00,0.007135,0.057693
BC-BB-F3-18890,2019-03-23 16:29:00,0.007117,0.057618
BC-BB-F3-18890,2019-03-23 16:30:00,0.007099,0.057542
BC-BB-F3-18890,2019-03-23 16:31:00,0.007081,0.057467
BC-BB-F3-18890,2019-03-23 16:32:00,0.007063,0.057392
BC-BB-F3-18890,2019-03-23 16:33:00,0.007045,0.057316
BC-BB-F3-18890,2019-03-23 16:34:00,0.007027,0.057241
BC-BB-F3-18890,2019-03-23 16:35:00,0.007009,0.057165
BC-BB-F3-18890,2019-03-23 16:36:00,0.006991,0.05709
BC-BB-F3-18890,2019-03-23 16:37:00,0.006973,0.057014
BC-BB-F3-18890,2019-03-23 16:38:00,0.006955,0.056939
BC-BB-F3-18890,2019-03-23 16:39:00,0.006938,0.056863
BC-BB-F3-18890,2019-03-23 16:40:00,0.00692,0.056789
BC-BB-F3-18890,2019-03-23 16:41:00,0.006902,0.056714
BC-BB-F3-18890,2019-03-23 16:42:00,0.006885,0.05664
BC-BB-F3-18890,2019-03-23 16:43:00,0.006868,0.056565
BC-BB-F3-18890,2019-03-23 16:44:00,0.006851,0.056492
BC-BB-F3-18890,2019-03-23 16:45:00,0.006835,0.056418
BC-BB-F3-18890,2019-03-23 16:46:00,0.006819,0.056344
BC-BB-F3-18890,2019-03-23 16:47:00,0.006803,0.056271
BC-BB-F3-18890,2019-03-23 16:48:00,0.006788,0.056198
BC-BB-F3-18890,2019-03-23 16:49:00,0.006774,0.056125
BC-BB-F3-18890,2019-03-23 16:50:00,0.00676,0.056052
BC-BB-F3-18890,2019-03-23 16:51:00,0.006747,0.055979
BC-BB-F3-18890,2019-03-23 16:52:00,0.006735,0.055906
BC-BB-F3-18890,2019-03-23 16:53:00,0.006724,0.055832
BC-BB-F3-18890,2019-03-23 16:54:00,0.006714,0.055759
BC-BB-F3-18890,2019-03-23 16:55:00,0.006704,0.055686
BC-BB-F3-18890,2019-03-23 16:56:00,0.006695,0.055613
BC-BB-F3-18890,2019-03-23 16:57:00,0.006687,0.055539
BC-BB-F3-18890,2019-03-23 16:58:00,0.00668,0.055465
BC-BB-F3-18890,2019-03-23 16:59:00,0.006673,0.055392
BC-BB-F3-18890,2019-03-23 17:00:00,0.006668,0.055318
BC-BB-F3-18890,2019-03-23 17:01:00,0.006662,0.055245
BC-BB-F3-18890,2019-03-23 17:02:00,0.006657,0.055171
BC-BB-F3-18890,2019-03-23 17:03:00,0.006653,0.055098
BC-BB-F3-18890,2019-03-23 17:04:00,0.006648,0.055025
BC-BB-F3-18890,2019-03-23 17:05:00,0.006644,0.054952
BC-BB-F3-18890,2019-03-23 17:06:00,0.00664,0.054879
BC-BB-F3-18890,2019-03-23 17:07:00,0.006636,0.054807
BC-BB-F3-18890,2019-03-23 17:08:00,0.006631,0.054735
BC-BB-F3-18890,2019-03-23 17:09:00,0.006626,0.054663
BC-BB-F3-18890,2019-03-23 17:10:00,0.006621,0.054592
BC-BB-F3-18890,2019-03-23 17:11:00,0.006615,0.054521
BC-BB-F3-18890,2019-03-23 17:12:00,0.006609,0.05445
BC-BB-F3-18890,2019-03-23 17:13:00,0.006602,0.054379
BC-BB-F3-18890,2019-03-23 17:14:00,0.006594,0.054309
BC-BB-F3-18890,2019-03-23 17:15:00,0.006585,0.054239
BC-BB-F3-18890,2019-03-23 17:16:00,0.006576,0.054169
BC-BB-F3-18890,2019-03-23 17:17:00,0.006566,0.054099
BC-BB-F3-18890,2019-03-23 17:18:00,0.006555,0.054029
BC-BB-F3-18890,2019-03-23 17:19:00,0.006544,0.053959
BC-BB-F3-18890,2019-03-23 17:20:00,0.006532,0.05389
BC-BB-F3-18890,2019-03-23 17:21:00,0.00652,0.05382
BC-BB-F3-18890,2019-03-23 17:22:00,0.006508,0.053751
BC-BB-F3-18890,2019-03-23 17:23:00,0.006495,0.053682
BC-BB-F3-18890,2019-03-23 17:24:00,0.006481,0.053613
BC-BB-F3-18890,2019-03-23 17:25:00,0.006467,0.053544
BC-BB-F3-18890,2019-03-23 17:26:00,0.006453,0.053475
BC-BB-F3-18890,2019-03-23 17:27:00,0.006439,0.053406
BC-BB-F3-18890,2019-03-23 17:28:00,0.006424,0.053338
BC-BB-F3-18890,2019-03-23 17:29:00,0.006409,0.05327
BC-BB-F3-18890,2019-03-23 17:30:00,0.006393,0.053202
BC-BB-F3-18890,2019-03-23 17:31:00,0.006377,0.053134
BC-BB-F3-18890,2019-03-23 17:32:00,0.00636,0.053066
BC-BB-F3-18890,2019-03-23 17:33:00,0.006344,0.052999
BC-BB-F3-18890,2019-03-23 17:34:00,0.006326,0.052931
BC-BB-F3-18890,2019-03-23 17:35:00,0.006309,0.052864
BC-BB-F3-18890,2019-03-23 17:36:00,0.006291,0.052797
BC-BB-F3-18890,2019-03-23 17:37:00,0.006273,0.05273
BC-BB-F3-18890,2019-03-23 17:38:00,0.006254,0.052663
BC-BB-F3-18890,2019-03-23 17:39:00,0.006236,0.052596
BC-BB-F3-18890,2019-03-23 17:40:00,0.006217,0.05253
BC-BB-F3-18890,2019-03-23 17:41:00,0.006198,0.052463
BC-BB-F3-18890,2019-03-23 17:42:00,0.006179,0.052397
BC-BB-F3-18890,2019-03-23 17:43:00,0.00616,0.05233
BC-BB-F3-18890,2019-03-23 17:44:00,0.006141,0.052264
BC-BB-F3-18890,2019-03-23 17:45:00,0.006122,0.052198
BC-BB-F3-18890,2019-03-23 17:46:00,0.006102,0.052132
BC-BB-F3-18890,2019-03-23 17:47:00,0.006083,0.052066
BC-BB-F3-18890,2019-03-23 17:48:00,0.006063,0.052001
BC-BB-F3-18890,2019-03-23 17:49:00,0.006043,0.051935
BC-BB-F3-18890,2019-03-23 17:50:00,0.006024,0.051869
BC-BB-F3-18890,2019-03-23 17:51:00,0.006004,0.051804
BC-BB-F3-18890,2019-03-23 17:52:00,0.005984,0.051739
BC-BB-F3-18890,2019-03-23 17:53:00,0.005963,0.051673
BC-BB-F3-18890,2019-03-23 17:54:00,0.005943,0.051608
BC-BB-F3-18890,2019-03-23 17:55:00,0.005923,0.051543
BC-BB-F3-18890,2019-03-23 17:56:00,0.005903,0.051479
BC-BB-F3-18890,2019-03-23 17:57:00,0.005883,0.051414
BC-BB-F3-18890,2019-03-23 17:58:00,0.005863,0.051349
BC-BB-F3-18890,2019-03-23 17:59:00,0.005843,0.051285
BC-BB-F3-18890,2019-03-23 18:00:00,0.005823,0.05122
BC-BB-F3-18890,2019-03-23 18:01:00,0.005804,0.051156
BC-BB-F3-18890,2019-03-23 18:02:00,0.005785,0.051092
BC-BB-F3-18890,2019-03-23 18:03:00,0.005766,0.051028
BC-BB-F3-18890,2019-03-23 18:04:00,0.005748,0.050964
BC-BB-F3-18890,2019-03-23 18:05:00,0.00573,0.0509
BC-BB-F3-18890,2019-03-23 18:06:00,0.005712,0.050836
BC-BB-F3-18890,2019-03-23 18:07:00,0.005695,0.050772
BC-BB-F3-18890,2019-03-23 18:08:00,0.005679,0.050709
BC-BB-F3-18890,2019-03-23 18:09:00,0.005663,0.050645
BC-BB-F3-18890,2019-03-23 18:10:00,0.005647,0.050582
BC-BB-F3-18890,2019-03-23 18:11:00,0.005632,0.050519
BC-BB-F3-18890,2019-03-23 18:12:00,0.005617,0.050456
BC-BB-F3-18890,2019-03-23 18:13:00,0.005602,0.050394
BC-BB-F3-18890,2019-03-23 18:14:00,0.005587,0.050332
BC-BB-F3-18890,2019-03-23 18:15:00,0.005571,0.05027
BC-BB-F3-18890,2019-03-23 18:16:00,0.005555,0.050208
BC-BB-F3-18890,2019-03-23 18:17:00,0.005538,0.050147
BC-BB-F3-18890,2019-03-23 18:18:00,0.00552,0.050086
BC-BB-F3-18890,2019-03-23 18:19:00,0.005502,0.050025
BC-BB-F3-18890,2019-03-23 18:20:00,0.005484,0.049965
BC-BB-F3-18890,2019-03-23 18:21:00,0.005465,0.049904
BC-BB-F3-18890,2019-03-23 18:22:00,0.005445,0.049844
BC-BB-F3-18890,2019-03-23 18:23:00,0.005426,0.049784
BC-BB-F3-18890,2019-03-23 18:24:00,0.005406,0.049725
BC-BB-F3-18890,2019-03-23 18:25:00,0.005387,0.049666
BC-BB-F3-18890,2019-03-23 18:26:00,0.005368,0.049607
BC-BB-F3-18890,2019-03-23 18:27:00,0.005348,0.049548
BC-BB-F3-18890,2019-03-23 18:28:00,0.005329,0.049489
BC-BB-F3-18890,2019-03-23 18:29:00,0.005311,0.049431
BC-BB-F3-18890,2019-03-23 18:30:00,0.005292,0.049374
BC-BB-F3-18890,2019-03-23 18:31:00,0.005274,0.049316
BC-BB-F3-18890,2019-03-23 18:32:00,0.005255,0.049259
BC-BB-F3-18890,2019-03-23 18:33:00,0.005237,0.049202
BC-BB-F3-18890,2019-03-23 18:34:00,0.00522,0.049145
BC-BB-F3-18890,2019-03-23 18:35:00,0.005202,0.049089
BC-BB-F3-18890,2019-03-23 18:36:00,0.005185,0.049032
BC-BB-F3-18890,2019-03-23 18:37:00,0.005167,0.048976
BC-BB-F3-18890,2019-03-23 18:38:00,0.00515,0.04892
BC-BB-F3-18890,2019-03-23 18:39:00,0.005134,0.048863
BC-BB-F3-18890,2019-03-23 18:40:00,0.005117,0.048807
BC-BB-F3-18890,2019-03-23 18:41:00,0.005101,0.04875
BC-BB-F3-18890,2019-03-23 18:42:00,0.005084,0.048693
BC-BB-F3-18890,2019-03-23 18:43:00,0.005068,0.048636
BC-BB-F3-18890,2019-03-23 18:44:00,0.005053,0.048579
BC-BB-F3-18890,2019-03-23 18:45:00,0.005037,0.048521
BC-BB-F3-18890,2019-03-23 18:46:00,0.005022,0.048463
BC-BB-F3-18890,2019-03-23 18:47:00,0.005006,0.048405
BC-BB-F3-18890,2019-03-23 18:48:00,0.004991,0.048347
BC-BB-F3-18890,2019-03-23 18:49:00,0.004976,0.048289
BC-BB-F3-18890,2019-03-23 18:50:00,0.004961,0.04823
BC-BB-F3-18890,2019-03-23 18:51:00,0.004947,0.048171
BC-BB-F3-18890,2019-03-23 18:52:00,0.004932,0.048112
BC-BB-F3-18890,2019-03-23 18:53:00,0.004917,0.048053
BC-BB-F3-18890,2019-03-23 18:54:00,0.004902,0.047994
BC-BB-F3-18890,2019-03-23 18:55:00,0.004887,0.047936
BC-BB-F3-18890,2019-03-23 18:56:00,0.004873,0.047877
BC-BB-F3-18890,2019-03-23 18:57:00,0.004859,0.047819
BC-BB-F3-18890,2019-03-23 18:58:00,0.004844,0.047761
BC-BB-F3-18890,2019-03-23 18:59:00,0.004831,0.047705
BC-BB-F3-18890,2019-03-23 19:00:00,0.004817,0.047648
BC-BB-F3-18890,2019-03-23 19:01:00,0.004803,0.047592
BC-BB-F3-18890,2019-03-23 19:02:00,0.00479,0.047535
BC-BB-F3-18890,2019-03-23 19:03:00,0.004777,0.047478
BC-BB-F3-18890,2019-03-23 19:04:00,0.004764,0.04742
BC-BB-F3-18890,2019-03-23 19:05:00,0.004751,0.047363
BC-BB-F3-18890,2019-03-23 19:06:00,0.004738,0.047305
BC-BB-F3-18890,2019-03-23 19:07:00,0.004725,0.047248
BC-BB-F3-18890,2019-03-23 19:08:00,0.004712,0.047192
BC-BB-F3-18890,2019-03-23 19:09:00,0.0047,0.047135
BC-BB-F3-18890,2019-03-23 19:10:00,0.004687,0.047079
BC-BB-F3-18890,2019-03-23 19:11:00,0.004675,0.047019
BC-BB-F3-18890,2019-03-23 19:12:00,0.004664,0.046956
BC-BB-F3-18890,2019-03-23 19:13:00,0.004652,0.046896
BC-BB-F3-18890,2019-03-23 19:14:00,0.004641,0.046841
BC-BB-F3-18890,2019-03-23 19:15:00,0.00463,0.046789
BC-BB-F3-18890,2019-03-23 19:16:00,0.004619,0.046737
BC-BB-F3-18890,2019-03-23 19:17:00,0.004609,0.046686
BC-BB-F3-18890,2019-03-23 19:18:00,0.004598,0.046635
BC-BB-F3-18890,2019-03-23 19:19:00,0.004588,0.046583
BC-BB-F3-18890,2019-03-23 19:20:00,0.004578,0.046531
BC-BB-F3-18890,2019-03-23 19:21:00,0.004567,0.046479
BC-BB-F3-18890,2019-03-23 19:22:00,0.004557,0.046426
BC-BB-F3-18890,2019-03-23 19:23:00,0.004547,0.046373
BC-BB-F3-18890,2019-03-23 19:24:00,0.004537,0.04632
BC-BB-F3-18890,2019-03-23 19:25:00,0.004526,0.046267
BC-BB-F3-18890,2019-03-23 19:26:00,0.004516,0.046213
BC-BB-F3-18890,2019-03-23 19:27:00,0.004506,0.04616
BC-BB-F3-18890,2019-03-23 19:28:00,0.004496,0.046106
BC-BB-F3-18890,2019-03-23 19:29:00,0.004486,0.046053
BC-BB-F3-18890,2019-03-23 19:30:00,0.004476,0.046
BC-BB-F3-18890,2019-03-23 19:31:00,0.004466,0.045942
