id,time,flow_sim1,flow_sim2
BC-BB-F3-18890S,2019-03-23 09:23:00,0.018583,0.183904
BC-BB-F3-18890S,2019-03-23 09:24:00,0.018509,0.183321
BC-BB-F3-18890S,2019-03-23 09:25:00,0.018449,0.18274
BC-BB-F3-18890S,2019-03-23 09:26:00,0.01839,0.182162
BC-BB-F3-18890S,2019-03-23 09:27:00,0.018317,0.181587
BC-BB-F3-18890S,2019-03-23 09:28:00,0.018234,0.181014
BC-BB-F3-18890S,2019-03-23 09:29:00,0.018148,0.180444
BC-BB-F3-18890S,2019-03-23 09:30:00,0.018062,0.179876
BC-BB-F3-18890S,2019-03-23 09:31:00,0.017978,0.179311
BC-BB-F3-18890S,2019-03-23 09:32:00,0.017898,0.178748
BC-BB-F3-18890S,2019-03-23 09:33:00,0.01782,0.178188
BC-BB-F3-18890S,2019-03-23 09:34:00,0.017743,0.17763
BC-BB-F3-18890S,2019-03-23 09:35:00,0.017674,0.177075
BC-BB-F3-18890S,2019-03-23 09:36:00,0.017619,0.176522
BC-BB-F3-18890S,2019-03-23 09:37:00,0.017565,0.175971
BC-BB-F3-18890S,2019-03-23 09:38:00,0.017497,0.175423
BC-BB-F3-18890S,2019-03-23 09:39:00,0.017419,0.174878
BC-BB-F3-18890S,2019-03-23 09:40:00,0.017338,0.174334
BC-BB-F3-18890S,2019-03-23 09:41:00,0.017258,0.173794
BC-BB-F3-18890S,2019-03-23 09:42:00,0.017181,0.173255
BC-BB-F3-18890S,2019-03-23 09:43:00,0.017107,0.172719
BC-BB-F3-18890S,2019-03-23 09:44:00,0.017035,0.172185
BC-BB-F3-18890S,2019-03-23 09:45:00,0.016965,0.171653
BC-BB-F3-18890S,2019-03-23 09:46:00,0.016895,0.171124
BC-BB-F3-18890S,2019-03-23 09:47:00,0.016839,0.170597
BC-BB-F3-18890S,2019-03-23 09:48:00,0.016789,0.170072
BC-BB-F3-18890S,2019-03-23 09:49:00,0.016728,0.16955
BC-BB-F3-18890S,2019-03-23 09:50:00,0.016654,0.16903
BC-BB-F3-18890S,2019-03-23 09:51:00,0.016575,0.168511
BC-BB-F3-18890S,2019-03-23 09:52:00,0.016496,0.167996
BC-BB-F3-18890S,2019-03-23 09:53:00,0.01642,0.167482
BC-BB-F3-18890S,2019-03-23 09:54:00,0.016348,0.16697
BC-BB-F3-18890S,2019-03-23 09:55:00,0.016281,0.166461
BC-BB-F3-18890S,2019-03-23 09:56:00,0.016217,0.165953
BC-BB-F3-18890S,2019-03-23 09:57:00,0.016154,0.165448
BC-BB-F3-18890S,2019-03-23 09:58:00,0.016094,0.164945
BC-BB-F3-18890S,2019-03-23 09:59:00,0.016047,0.164444
BC-BB-F3-18890S,2019-03-23 10:00:00,0.016003,0.163945
BC-BB-F3-18890S,2019-03-23 10:01:00,0.015945,0.163448
BC-BB-F3-18890S,2019-03-23 10:02:00,0.015874,0.162954
BC-BB-F3-18890S,2019-03-23 10:03:00,0.015798,0.162461
BC-BB-F3-18890S,2019-03-23 10:04:00,0.015722,0.16197
BC-BB-F3-18890S,2019-03-23 10:05:00,0.015648,0.161482
BC-BB-F3-18890S,2019-03-23 10:06:00,0.015578,0.160995
BC-BB-F3-18890S,2019-03-23 10:07:00,0.015512,0.160511
BC-BB-F3-18890S,2019-03-23 10:08:00,0.015449,0.160028
BC-BB-F3-18890S,2019-03-23 10:09:00,0.015387,0.159547
BC-BB-F3-18890S,2019-03-23 10:10:00,0.015327,0.159069
BC-BB-F3-18890S,2019-03-23 10:11:00,0.01528,0.158592
BC-BB-F3-18890S,2019-03-23 10:12:00,0.01524,0.158118
BC-BB-F3-18890S,2019-03-23 10:13:00,0.01519,0.157645
BC-BB-F3-18890S,2019-03-23 10:14:00,0.015127,0.157174
BC-BB-F3-18890S,2019-03-23 10:15:00,0.015057,0.156705
BC-BB-F3-18890S,2019-03-23 10:16:00,0.014985,0.156238
BC-BB-F3-18890S,2019-03-23 10:17:00,0.014916,0.155773
BC-BB-F3-18890S,2019-03-23 10:18:00,0.01485,0.155309
BC-BB-F3-18890S,2019-03-23 10:19:00,0.014788,0.154848
BC-BB-F3-18890S,2019-03-23 10:20:00,0.01473,0.154388
BC-BB-F3-18890S,2019-03-23 10:21:00,0.014673,0.15393
BC-BB-F3-18890S,2019-03-23 10:22:00,0.014617,0.153474
BC-BB-F3-18890S,2019-03-23 10:23:00,0.014565,0.153019
BC-BB-F3-18890S,2019-03-23 10:24:00,0.014526,0.152567
BC-BB-F3-18890S,2019-03-23 10:25:00,0.01449,0.152116
BC-BB-F3-18890S,2019-03-23 10:26:00,0.014442,0.151668
BC-BB-F3-18890S,2019-03-23 10:27:00,0.014381,0.151221
BC-BB-F3-18890S,2019-03-23 10:28:00,0.014316,0.150777
BC-BB-F3-18890S,2019-03-23 10:29:00,0.01425,0.150334
BC-BB-F3-18890S,2019-03-23 10:30:00,0.014186,0.149893
BC-BB-F3-18890S,2019-03-23 10:31:00,0.014126,0.149455
BC-BB-F3-18890S,2019-03-23 10:32:00,0.01407,0.149018
BC-BB-F3-18890S,2019-03-23 10:33:00,0.014016,0.148583
BC-BB-F3-18890S,2019-03-23 10:34:00,0.013964,0.148151
BC-BB-F3-18890S,2019-03-23 10:35:00,0.013912,0.14772
BC-BB-F3-18890S,2019-03-23 10:36:00,0.013861,0.147291
BC-BB-F3-18890S,2019-03-23 10:37:00,0.013823,0.146863
BC-BB-F3-18890S,2019-03-23 10:38:00,0.013791,0.146438
BC-BB-F3-18890S,2019-03-23 10:39:00,0.01375,0.146014
BC-BB-F3-18890S,2019-03-23 10:40:00,0.013696,0.145592
BC-BB-F3-18890S,2019-03-23 10:41:00,0.013635,0.145172
BC-BB-F3-18890S,2019-03-23 10:42:00,0.013572,0.144754
BC-BB-F3-18890S,2019-03-23 10:43:00,0.013511,0.144337
BC-BB-F3-18890S,2019-03-23 10:44:00,0.013454,0.143922
BC-BB-F3-18890S,2019-03-23 10:45:00,0.0134,0.143509
BC-BB-F3-18890S,2019-03-23 10:46:00,0.013349,0.143097
BC-BB-F3-18890S,2019-03-23 10:47:00,0.013301,0.142687
BC-BB-F3-18890S,2019-03-23 10:48:00,0.013252,0.142279
BC-BB-F3-18890S,2019-03-23 10:49:00,0.013204,0.141872
BC-BB-F3-18890S,2019-03-23 10:50:00,0.013158,0.141466
BC-BB-F3-18890S,2019-03-23 10:51:00,0.013125,0.141063
BC-BB-F3-18890S,2019-03-23 10:52:00,0.013097,0.140661
BC-BB-F3-18890S,2019-03-23 10:53:00,0.013057,0.14026
BC-BB-F3-18890S,2019-03-23 10:54:00,0.013004,0.139861
BC-BB-F3-18890S,2019-03-23 10:55:00,0.012946,0.139463
BC-BB-F3-18890S,2019-03-23 10:56:00,0.012887,0.139067
BC-BB-F3-18890S,2019-03-23 10:57:00,0.01283,0.138673
BC-BB-F3-18890S,2019-03-23 10:58:00,0.012777,0.13828
BC-BB-F3-18890S,2019-03-23 10:59:00,0.012727,0.137888
BC-BB-F3-18890S,2019-03-23 11:00:00,0.01268,0.137499
BC-BB-F3-18890S,2019-03-23 11:01:00,0.012635,0.13711
BC-BB-F3-18890S,2019-03-23 11:02:00,0.01259,0.136723
BC-BB-F3-18890S,2019-03-23 11:03:00,0.012545,0.136338
BC-BB-F3-18890S,2019-03-23 11:04:00,0.0125,0.135954
BC-BB-F3-18890S,2019-03-23 11:05:00,0.012463,0.135571
BC-BB-F3-18890S,2019-03-23 11:06:00,0.012438,0.13519
BC-BB-F3-18890S,2019-03-23 11:07:00,0.012408,0.134811
BC-BB-F3-18890S,2019-03-23 11:08:00,0.012363,0.134432
BC-BB-F3-18890S,2019-03-23 11:09:00,0.01231,0.134056
BC-BB-F3-18890S,2019-03-23 11:10:00,0.012254,0.13368
BC-BB-F3-18890S,2019-03-23 11:11:00,0.012199,0.133307
BC-BB-F3-18890S,2019-03-23 11:12:00,0.012146,0.132934
BC-BB-F3-18890S,2019-03-23 11:13:00,0.012098,0.132563
BC-BB-F3-18890S,2019-03-23 11:14:00,0.012052,0.132193
BC-BB-F3-18890S,2019-03-23 11:15:00,0.012009,0.131825
BC-BB-F3-18890S,2019-03-23 11:16:00,0.011967,0.131458
BC-BB-F3-18890S,2019-03-23 11:17:00,0.011925,0.131093
BC-BB-F3-18890S,2019-03-23 11:18:00,0.011882,0.130729
BC-BB-F3-18890S,2019-03-23 11:19:00,0.011839,0.130367
BC-BB-F3-18890S,2019-03-23 11:20:00,0.011803,0.130006
BC-BB-F3-18890S,2019-03-23 11:21:00,0.011779,0.129647
BC-BB-F3-18890S,2019-03-23 11:22:00,0.011754,0.12929
BC-BB-F3-18890S,2019-03-23 11:23:00,0.011713,0.128936
BC-BB-F3-18890S,2019-03-23 11:24:00,0.011663,0.128583
BC-BB-F3-18890S,2019-03-23 11:25:00,0.01161,0.128234
BC-BB-F3-18890S,2019-03-23 11:26:00,0.011557,0.127887
BC-BB-F3-18890S,2019-03-23 11:27:00,0.011507,0.127542
BC-BB-F3-18890S,2019-03-23 11:28:00,0.01146,0.1272
BC-BB-F3-18890S,2019-03-23 11:29:00,0.011417,0.126861
BC-BB-F3-18890S,2019-03-23 11:30:00,0.011376,0.126524
BC-BB-F3-18890S,2019-03-23 11:31:00,0.011336,0.126189
BC-BB-F3-18890S,2019-03-23 11:32:00,0.011297,0.125856
BC-BB-F3-18890S,2019-03-23 11:33:00,0.011257,0.125526
BC-BB-F3-18890S,2019-03-23 11:34:00,0.011216,0.125196
BC-BB-F3-18890S,2019-03-23 11:35:00,0.011175,0.124869
BC-BB-F3-18890S,2019-03-23 11:36:00,0.011136,0.124543
BC-BB-F3-18890S,2019-03-23 11:37:00,0.011097,0.124218
BC-BB-F3-18890S,2019-03-23 11:38:00,0.01106,0.123895
BC-BB-F3-18890S,2019-03-23 11:39:00,0.011022,0.123573
BC-BB-F3-18890S,2019-03-23 11:40:00,0.010984,0.123253
BC-BB-F3-18890S,2019-03-23 11:41:00,0.010946,0.122934
BC-BB-F3-18890S,2019-03-23 11:42:00,0.010908,0.122616
BC-BB-F3-18890S,2019-03-23 11:43:00,0.010869,0.122299
BC-BB-F3-18890S,2019-03-23 11:44:00,0.010831,0.121983
BC-BB-F3-18890S,2019-03-23 11:45:00,0.010792,0.121668
BC-BB-F3-18890S,2019-03-23 11:46:00,0.010753,0.121355
BC-BB-F3-18890S,2019-03-23 11:47:00,0.010715,0.121043
BC-BB-F3-18890S,2019-03-23 11:48:00,0.010677,0.120731
BC-BB-F3-18890S,2019-03-23 11:49:00,0.010639,0.120421
BC-BB-F3-18890S,2019-03-23 11:50:00,0.010601,0.120112
BC-BB-F3-18890S,2019-03-23 11:51:00,0.010563,0.119804
BC-BB-F3-18890S,2019-03-23 11:52:00,0.010525,0.119497
BC-BB-F3-18890S,2019-03-23 11:53:00,0.010488,0.119191
BC-BB-F3-18890S,2019-03-23 11:54:00,0.010451,0.118886
BC-BB-F3-18890S,2019-03-23 11:55:00,0.010414,0.118583
BC-BB-F3-18890S,2019-03-23 11:56:00,0.010377,0.11828
BC-BB-F3-18890S,2019-03-23 11:57:00,0.01034,0.117978
BC-BB-F3-18890S,2019-03-23 11:58:00,0.010303,0.117678
BC-BB-F3-18890S,2019-03-23 11:59:00,0.010266,0.117378
BC-BB-F3-18890S,2019-03-23 12:00:00,0.01023,0.11708
BC-BB-F3-18890S,2019-03-23 12:01:00,0.010193,0.116782
BC-BB-F3-18890S,2019-03-23 12:02:00,0.010157,0.116486
BC-BB-F3-18890S,2019-03-23 12:03:00,0.010121,0.11619
BC-BB-F3-18890S,2019-03-23 12:04:00,0.010085,0.115896
BC-BB-F3-18890S,2019-03-23 12:05:00,0.010049,0.115602
BC-BB-F3-18890S,2019-03-23 12:06:00,0.010014,0.11531
BC-BB-F3-18890S,2019-03-23 12:07:00,0.009979,0.115018
BC-BB-F3-18890S,2019-03-23 12:08:00,0.009944,0.114728
BC-BB-F3-18890S,2019-03-23 12:09:00,0.009909,0.114439
BC-BB-F3-18890S,2019-03-23 12:10:00,0.009874,0.11415
BC-BB-F3-18890S,2019-03-23 12:11:00,0.009839,0.113863
BC-BB-F3-18890S,2019-03-23 12:12:00,0.009805,0.113576
BC-BB-F3-18890S,2019-03-23 12:13:00,0.009771,0.113291
BC-BB-F3-18890S,2019-03-23 12:14:00,0.009737,0.113006
BC-BB-F3-18890S,2019-03-23 12:15:00,0.009703,0.112723
BC-BB-F3-18890S,2019-03-23 12:16:00,0.009669,0.11244
BC-BB-F3-18890S,2019-03-23 12:17:00,0.009635,0.112159
BC-BB-F3-18890S,2019-03-23 12:18:00,0.009602,0.111878
BC-BB-F3-18890S,2019-03-23 12:19:00,0.009569,0.111599
BC-BB-F3-18890S,2019-03-23 12:20:00,0.009536,0.11132
BC-BB-F3-18890S,2019-03-23 12:21:00,0.009503,0.111043
BC-BB-F3-18890S,2019-03-23 12:22:00,0.00947,0.110766
BC-BB-F3-18890S,2019-03-23 12:23:00,0.009437,0.110491
BC-BB-F3-18890S,2019-03-23 12:24:00,0.009404,0.110216
BC-BB-F3-18890S,2019-03-23 12:25:00,0.009372,0.109942
BC-BB-F3-18890S,2019-03-23 12:26:00,0.009339,0.10967
BC-BB-F3-18890S,2019-03-23 12:27:00,0.009307,0.109398
BC-BB-F3-18890S,2019-03-23 12:28:00,0.009274,0.109127
BC-BB-F3-18890S,2019-03-23 12:29:00,0.009242,0.108857
BC-BB-F3-18890S,2019-03-23 12:30:00,0.00921,0.108588
BC-BB-F3-18890S,2019-03-23 12:31:00,0.009178,0.10832
BC-BB-F3-18890S,2019-03-23 12:32:00,0.009146,0.108053
BC-BB-F3-18890S,2019-03-23 12:33:00,0.009115,0.107787
BC-BB-F3-18890S,2019-03-23 12:34:00,0.009083,0.107521
BC-BB-F3-18890S,2019-03-23 12:35:00,0.009052,0.107257
BC-BB-F3-18890S,2019-03-23 12:36:00,0.009021,0.106994
BC-BB-F3-18890S,2019-03-23 12:37:00,0.00899,0.106731
BC-BB-F3-18890S,2019-03-23 12:38:00,0.008959,0.106469
BC-BB-F3-18890S,2019-03-23 12:39:00,0.008929,0.106209
BC-BB-F3-18890S,2019-03-23 12:40:00,0.008898,0.105949
BC-BB-F3-18890S,2019-03-23 12:41:00,0.008868,0.10569
BC-BB-F3-18890S,2019-03-23 12:42:00,0.008837,0.105432
BC-BB-F3-18890S,2019-03-23 12:43:00,0.008807,0.105175
BC-BB-F3-18890S,2019-03-23 12:44:00,0.008777,0.104919
BC-BB-F3-18890S,2019-03-23 12:45:00,0.008747,0.104663
BC-BB-F3-18890S,2019-03-23 12:46:00,0.008717,0.104409
BC-BB-F3-18890S,2019-03-23 12:47:00,0.008688,0.104155
BC-BB-F3-18890S,2019-03-23 12:48:00,0.008658,0.103902
BC-BB-F3-18890S,2019-03-23 12:49:00,0.008629,0.103651
BC-BB-F3-18890S,2019-03-23 12:50:00,0.008599,0.103399
BC-BB-F3-18890S,2019-03-23 12:51:00,0.00857,0.103149
BC-BB-F3-18890S,2019-03-23 12:52:00,0.008541,0.1029
BC-BB-F3-18890S,2019-03-23 12:53:00,0.008512,0.102651
BC-BB-F3-18890S,2019-03-23 12:54:00,0.008483,0.102404
BC-BB-F3-18890S,2019-03-23 12:55:00,0.008455,0.102157
BC-BB-F3-18890S,2019-03-23 12:56:00,0.008426,0.101911
BC-BB-F3-18890S,2019-03-23 12:57:00,0.008397,0.101666
BC-BB-F3-18890S,2019-03-23 12:58:00,0.008369,0.101422
BC-BB-F3-18890S,2019-03-23 12:59:00,0.00834,0.101178
BC-BB-F3-18890S,2019-03-23 13:00:00,0.008312,0.100935
BC-BB-F3-18890S,2019-03-23 13:01:00,0.008284,0.100693
BC-BB-F3-18890S,2019-03-23 13:02:00,0.008256,0.100452
BC-BB-F3-18890S,2019-03-23 13:03:00,0.008228,0.100212
BC-BB-F3-18890S,2019-03-23 13:04:00,0.0082,0.099973
BC-BB-F3-18890S,2019-03-23 13:05:00,0.008172,0.099734
BC-BB-F3-18890S,2019-03-23 13:06:00,0.008145,0.099496
BC-BB-F3-18890S,2019-03-23 13:07:00,0.008117,0.099259
BC-BB-F3-18890S,2019-03-23 13:08:00,0.00809,0.099022
BC-BB-F3-18890S,2019-03-23 13:09:00,0.008062,0.098787
BC-BB-F3-18890S,2019-03-23 13:10:00,0.008035,0.098552
BC-BB-F3-18890S,2019-03-23 13:11:00,0.008008,0.098318
BC-BB-F3-18890S,2019-03-23 13:12:00,0.007981,0.098085
BC-BB-F3-18890S,2019-03-23 13:13:00,0.007954,0.097852
BC-BB-F3-18890S,2019-03-23 13:14:00,0.007927,0.09762
BC-BB-F3-18890S,2019-03-23 13:15:00,0.0079,0.097389
BC-BB-F3-18890S,2019-03-23 13:16:00,0.007874,0.097159
BC-BB-F3-18890S,2019-03-23 13:17:00,0.007847,0.09693
BC-BB-F3-18890S,2019-03-23 13:18:00,0.007821,0.096701
BC-BB-F3-18890S,2019-03-23 13:19:00,0.007794,0.096473
BC-BB-F3-18890S,2019-03-23 13:20:00,0.007768,0.096245
BC-BB-F3-18890S,2019-03-23 13:21:00,0.007742,0.096019
BC-BB-F3-18890S,2019-03-23 13:22:00,0.007716,0.095793
BC-BB-F3-18890S,2019-03-23 13:23:00,0.00769,0.095567
BC-BB-F3-18890S,2019-03-23 13:24:00,0.007664,0.095343
BC-BB-F3-18890S,2019-03-23 13:25:00,0.007639,0.095119
BC-BB-F3-18890S,2019-03-23 13:26:00,0.007613,0.094896
BC-BB-F3-18890S,2019-03-23 13:27:00,0.007587,0.094674
BC-BB-F3-18890S,2019-03-23 13:28:00,0.007562,0.094452
BC-BB-F3-18890S,2019-03-23 13:29:00,0.007537,0.094231
BC-BB-F3-18890S,2019-03-23 13:30:00,0.007512,0.09401
BC-BB-F3-18890S,2019-03-23 13:31:00,0.007487,0.093791
BC-BB-F3-18890S,2019-03-23 13:32:00,0.007462,0.093572
BC-BB-F3-18890S,2019-03-23 13:33:00,0.007437,0.093353
BC-BB-F3-18890S,2019-03-23 13:34:00,0.007412,0.093136
BC-BB-F3-18890S,2019-03-23 13:35:00,0.007387,0.092919
BC-BB-F3-18890S,2019-03-23 13:36:00,0.007362,0.092702
BC-BB-F3-18890S,2019-03-23 13:37:00,0.007338,0.092487
BC-BB-F3-18890S,2019-03-23 13:38:00,0.007314,0.092272
BC-BB-F3-18890S,2019-03-23 13:39:00,0.007289,0.092057
BC-BB-F3-18890S,2019-03-23 13:40:00,0.007265,0.091844
BC-BB-F3-18890S,2019-03-23 13:41:00,0.007241,0.091631
BC-BB-F3-18890S,2019-03-23 13:42:00,0.007217,0.091418
BC-BB-F3-18890S,2019-03-23 13:43:00,0.007193,0.091207
BC-BB-F3-18890S,2019-03-23 13:44:00,0.007169,0.090995
BC-BB-F3-18890S,2019-03-23 13:45:00,0.007145,0.090785
BC-BB-F3-18890S,2019-03-23 13:46:00,0.007122,0.090575
BC-BB-F3-18890S,2019-03-23 13:47:00,0.007098,0.090366
BC-BB-F3-18890S,2019-03-23 13:48:00,0.007075,0.090157
BC-BB-F3-18890S,2019-03-23 13:49:00,0.007051,0.089949
BC-BB-F3-18890S,2019-03-23 13:50:00,0.007028,0.089742
BC-BB-F3-18890S,2019-03-23 13:51:00,0.007005,0.089535
BC-BB-F3-18890S,2019-03-23 13:52:00,0.006981,0.089329
BC-BB-F3-18890S,2019-03-23 13:53:00,0.006958,0.089124
BC-BB-F3-18890S,2019-03-23 13:54:00,0.006935,0.088919
BC-BB-F3-18890S,2019-03-23 13:55:00,0.006911,0.088715
BC-BB-F3-18890S,2019-03-23 13:56:00,0.006888,0.088511
BC-BB-F3-18890S,2019-03-23 13:57:00,0.006865,0.088308
BC-BB-F3-18890S,2019-03-23 13:58:00,0.006842,0.088106
BC-BB-F3-18890S,2019-03-23 13:59:00,0.006819,0.087904
BC-BB-F3-18890S,2019-03-23 14:00:00,0.006797,0.087703
BC-BB-F3-18890S,2019-03-23 14:01:00,0.006774,0.087503
BC-BB-F3-18890S,2019-03-23 14:02:00,0.006752,0.087304
BC-BB-F3-18890S,2019-03-23 14:03:00,0.006729,0.087106
BC-BB-F3-18890S,2019-03-23 14:04:00,0.006707,0.086909
BC-BB-F3-18890S,2019-03-23 14:05:00,0.006685,0.086713
BC-BB-F3-18890S,2019-03-23 14:06:00,0.006663,0.086519
BC-BB-F3-18890S,2019-03-23 14:07:00,0.006641,0.086325
BC-BB-F3-18890S,2019-03-23 14:08:00,0.006619,0.086132
BC-BB-F3-18890S,2019-03-23 14:09:00,0.006598,0.085939
BC-BB-F3-18890S,2019-03-23 14:10:00,0.006576,0.085748
BC-BB-F3-18890S,2019-03-23 14:11:00,0.006554,0.085558
BC-BB-F3-18890S,2019-03-23 14:12:00,0.006533,0.085368
BC-BB-F3-18890S,2019-03-23 14:13:00,0.006511,0.085179
BC-BB-F3-18890S,2019-03-23 14:14:00,0.00649,0.084991
BC-BB-F3-18890S,2019-03-23 14:15:00,0.006468,0.084803
BC-BB-F3-18890S,2019-03-23 14:16:00,0.006447,0.084616
BC-BB-F3-18890S,2019-03-23 14:17:00,0.006426,0.08443
BC-BB-F3-18890S,2019-03-23 14:18:00,0.006405,0.084244
BC-BB-F3-18890S,2019-03-23 14:19:00,0.006384,0.084059
BC-BB-F3-18890S,2019-03-23 14:20:00,0.006363,0.083874
BC-BB-F3-18890S,2019-03-23 14:21:00,0.006342,0.08369
BC-BB-F3-18890S,2019-03-23 14:22:00,0.006321,0.083507
BC-BB-F3-18890S,2019-03-23 14:23:00,0.006301,0.083324
BC-BB-F3-18890S,2019-03-23 14:24:00,0.00628,0.083142
BC-BB-F3-18890S,2019-03-23 14:25:00,0.00626,0.08296
BC-BB-F3-18890S,2019-03-23 14:26:00,0.00624,0.082779
BC-BB-F3-18890S,2019-03-23 14:27:00,0.006219,0.082598
BC-BB-F3-18890S,2019-03-23 14:28:00,0.006199,0.082418
BC-BB-F3-18890S,2019-03-23 14:29:00,0.006179,0.082238
BC-BB-F3-18890S,2019-03-23 14:30:00,0.006159,0.082059
BC-BB-F3-18890S,2019-03-23 14:31:00,0.00614,0.08188
BC-BB-F3-18890S,2019-03-23 14:32:00,0.00612,0.081702
BC-BB-F3-18890S,2019-03-23 14:33:00,0.0061,0.081524
BC-BB-F3-18890S,2019-03-23 14:34:00,0.006081,0.081347
BC-BB-F3-18890S,2019-03-23 14:35:00,0.006061,0.081171
BC-BB-F3-18890S,2019-03-23 14:36:00,0.006042,0.080994
BC-BB-F3-18890S,2019-03-23 14:37:00,0.006023,0.080819
BC-BB-F3-18890S,2019-03-23 14:38:00,0.006004,0.080644
BC-BB-F3-18890S,2019-03-23 14:39:00,0.005985,0.080469
BC-BB-F3-18890S,2019-03-23 14:40:00,0.005966,0.080295
BC-BB-F3-18890S,2019-03-23 14:41:00,0.005947,0.080122
BC-BB-F3-18890S,2019-03-23 14:42:00,0.005929,0.079949
BC-BB-F3-18890S,2019-03-23 14:43:00,0.00591,0.079776
BC-BB-F3-18890S,2019-03-23 14:44:00,0.005892,0.079604
BC-BB-F3-18890S,2019-03-23 14:45:00,0.005874,0.079432
BC-BB-F3-18890S,2019-03-23 14:46:00,0.005855,0.079261
BC-BB-F3-18890S,2019-03-23 14:47:00,0.005837,0.07909
BC-BB-F3-18890S,2019-03-23 14:48:00,0.005819,0.07892
BC-BB-F3-18890S,2019-03-23 14:49:00,0.005801,0.078751
BC-BB-F3-18890S,2019-03-23 14:50:00,0.005783,0.078581
BC-BB-F3-18890S,2019-03-23 14:51:00,0.005766,0.078413
BC-BB-F3-18890S,2019-03-23 14:52:00,0.005748,0.078244
BC-BB-F3-18890S,2019-03-23 14:53:00,0.00573,0.078077
BC-BB-F3-18890S,2019-03-23 14:54:00,0.005713,0.077909
BC-BB-F3-18890S,2019-03-23 14:55:00,0.005696,0.077742
BC-BB-F3-18890S,2019-03-23 14:56:00,0.005678,0.077576
BC-BB-F3-18890S,2019-03-23 14:57:00,0.005661,0.07741
BC-BB-F3-18890S,2019-03-23 14:58:00,0.005644,0.077245
BC-BB-F3-18890S,2019-03-23 14:59:00,0.005627,0.07708
BC-BB-F3-18890S,2019-03-23 15:00:00,0.00561,0.076915
BC-BB-F3-18890S,2019-03-23 15:01:00,0.005593,0.076751
BC-BB-F3-18890S,2019-03-23 15:02:00,0.005576,0.076587
BC-BB-F3-18890S,2019-03-23 15:03:00,0.005559,0.076424
BC-BB-F3-18890S,2019-03-23 15:04:00,0.005542,0.076261
BC-BB-F3-18890S,2019-03-23 15:05:00,0.005525,0.076099
BC-BB-F3-18890S,2019-03-23 15:06:00,0.005509,0.075937
BC-BB-F3-18890S,2019-03-23 15:07:00,0.005492,0.075776
BC-BB-F3-18890S,2019-03-23 15:08:00,0.005476,0.075615
BC-BB-F3-18890S,2019-03-23 15:09:00,0.005459,0.075454
BC-BB-F3-18890S,2019-03-23 15:10:00,0.005443,0.075294
BC-BB-F3-18890S,2019-03-23 15:11:00,0.005427,0.075134
BC-BB-F3-18890S,2019-03-23 15:12:00,0.00541,0.074975
BC-BB-F3-18890S,2019-03-23 15:13:00,0.005394,0.074816
BC-BB-F3-18890S,2019-03-23 15:14:00,0.005378,0.074658
BC-BB-F3-18890S,2019-03-23 15:15:00,0.005362,0.0745
BC-BB-F3-18890S,2019-03-23 15:16:00,0.005346,0.074343
BC-BB-F3-18890S,2019-03-23 15:17:00,0.005331,0.074186
BC-BB-F3-18890S,2019-03-23 15:18:00,0.005315,0.074029
BC-BB-F3-18890S,2019-03-23 15:19:00,0.005299,0.073873
BC-BB-F3-18890S,2019-03-23 15:20:00,0.005284,0.073717
BC-BB-F3-18890S,2019-03-23 15:21:00,0.005268,0.073562
BC-BB-F3-18890S,2019-03-23 15:22:00,0.005253,0.073407
BC-BB-F3-18890S,2019-03-23 15:23:00,0.005238,0.073253
BC-BB-F3-18890S,2019-03-23 15:24:00,0.005223,0.073099
BC-BB-F3-18890S,2019-03-23 15:25:00,0.005208,0.072945
BC-BB-F3-18890S,2019-03-23 15:26:00,0.005193,0.072792
BC-BB-F3-18890S,2019-03-23 15:27:00,0.005178,0.072639
BC-BB-F3-18890S,2019-03-23 15:28:00,0.005163,0.072487
BC-BB-F3-18890S,2019-03-23 15:29:00,0.005149,0.072335
BC-BB-F3-18890S,2019-03-23 15:30:00,0.005134,0.072183
BC-BB-F3-18890S,2019-03-23 15:31:00,0.00512,0.072032
BC-BB-F3-18890S,2019-03-23 15:32:00,0.005106,0.071881
BC-BB-F3-18890S,2019-03-23 15:33:00,0.005091,0.07173
BC-BB-F3-18890S,2019-03-23 15:34:00,0.005077,0.07158
BC-BB-F3-18890S,2019-03-23 15:35:00,0.005064,0.07143
BC-BB-F3-18890S,2019-03-23 15:36:00,0.00505,0.071281
BC-BB-F3-18890S,2019-03-23 15:37:00,0.005036,0.071132
BC-BB-F3-18890S,2019-03-23 15:38:00,0.005022,0.070983
BC-BB-F3-18890S,2019-03-23 15:39:00,0.005009,0.070834
BC-BB-F3-18890S,2019-03-23 15:40:00,0.004995,0.070686
BC-BB-F3-18890S,2019-03-23 15:41:00,0.004982,0.070539
BC-BB-F3-18890S,2019-03-23 15:42:00,0.004969,0.070391
BC-BB-F3-18890S,2019-03-23 15:43:00,0.004956,0.070244
BC-BB-F3-18890S,2019-03-23 15:44:00,0.004943,0.070098
BC-BB-F3-18890S,2019-03-23 15:45:00,0.00493,0.069952
BC-BB-F3-18890S,2019-03-23 15:46:00,0.004917,0.069806
BC-BB-F3-18890S,2019-03-23 15:47:00,0.004904,0.069661
BC-BB-F3-18890S,2019-03-23 15:48:00,0.004891,0.069516
BC-BB-F3-18890S,2019-03-23 15:49:00,0.004878,0.069371
BC-BB-F3-18890S,2019-03-23 15:50:00,0.004866,0.069227
