id,time,flow
BC-BB-F3-18100-0101,2019-03-22 05:56:00,4.909509
BC-BB-F3-18100-0101,2019-03-22 05:57:00,4.928163
BC-BB-F3-18100-0101,2019-03-22 05:58:00,4.944202
BC-BB-F3-18100-0101,2019-03-22 05:59:00,4.959498
BC-BB-F3-18100-0101,2019-03-22 06:00:00,4.97476
BC-BB-F3-18100-0101,2019-03-22 06:01:00,4.989986
BC-BB-F3-18100-0101,2019-03-22 06:02:00,5.004448
BC-BB-F3-18100-0101,2019-03-22 06:03:00,5.018381
BC-BB-F3-18100-0101,2019-03-22 06:04:00,5.032267
BC-BB-F3-18100-0101,2019-03-22 06:05:00,5.046268
BC-BB-F3-18100-0101,2019-03-22 06:06:00,5.060339
BC-BB-F3-18100-0101,2019-03-22 06:07:00,5.074203
BC-BB-F3-18100-0101,2019-03-22 06:08:00,5.087933
BC-BB-F3-18100-0101,2019-03-22 06:09:00,5.101663
BC-BB-F3-18100-0101,2019-03-22 06:10:00,5.115434
BC-BB-F3-18100-0101,2019-03-22 06:11:00,5.129117
BC-BB-F3-18100-0101,2019-03-22 06:12:00,5.142138
BC-BB-F3-18100-0101,2019-03-22 06:13:00,5.154609
BC-BB-F3-18100-0101,2019-03-22 06:14:00,5.166866
BC-BB-F3-18100-0101,2019-03-22 06:15:00,5.179013
BC-BB-F3-18100-0101,2019-03-22 06:16:00,5.192166
BC-BB-F3-18100-0101,2019-03-22 06:17:00,5.211908
BC-BB-F3-18100-0101,2019-03-22 06:18:00,5.2371
BC-BB-F3-18100-0101,2019-03-22 06:19:00,5.263885
BC-BB-F3-18100-0101,2019-03-22 06:20:00,5.29133
BC-BB-F3-18100-0101,2019-03-22 06:21:00,5.318388
BC-BB-F3-18100-0101,2019-03-22 06:22:00,5.341184
BC-BB-F3-18100-0101,2019-03-22 06:23:00,5.36045
BC-BB-F3-18100-0101,2019-03-22 06:24:00,5.378409
BC-BB-F3-18100-0101,2019-03-22 06:25:00,5.396134
BC-BB-F3-18100-0101,2019-03-22 06:26:00,5.413717
BC-BB-F3-18100-0101,2019-03-22 06:27:00,5.430531
BC-BB-F3-18100-0101,2019-03-22 06:28:00,5.446802
BC-BB-F3-18100-0101,2019-03-22 06:29:00,5.462939
BC-BB-F3-18100-0101,2019-03-22 06:30:00,5.479167
BC-BB-F3-18100-0101,2019-03-22 06:31:00,5.494436
BC-BB-F3-18100-0101,2019-03-22 06:32:00,5.504
BC-BB-F3-18100-0101,2019-03-22 06:33:00,5.508956
BC-BB-F3-18100-0101,2019-03-22 06:34:00,5.51239
BC-BB-F3-18100-0101,2019-03-22 06:35:00,5.51514
BC-BB-F3-18100-0101,2019-03-22 06:36:00,5.519734
BC-BB-F3-18100-0101,2019-03-22 06:37:00,5.537958
BC-BB-F3-18100-0101,2019-03-22 06:38:00,5.567327
BC-BB-F3-18100-0101,2019-03-22 06:39:00,5.599809
BC-BB-F3-18100-0101,2019-03-22 06:40:00,5.633172
BC-BB-F3-18100-0101,2019-03-22 06:41:00,5.665102
BC-BB-F3-18100-0101,2019-03-22 06:42:00,5.685734
BC-BB-F3-18100-0101,2019-03-22 06:43:00,5.696986
BC-BB-F3-18100-0101,2019-03-22 06:44:00,5.705702
BC-BB-F3-18100-0101,2019-03-22 06:45:00,5.713783
BC-BB-F3-18100-0101,2019-03-22 06:46:00,5.721953
BC-BB-F3-18100-0101,2019-03-22 06:47:00,5.732455
BC-BB-F3-18100-0101,2019-03-22 06:48:00,5.745016
BC-BB-F3-18100-0101,2019-03-22 06:49:00,5.758035
BC-BB-F3-18100-0101,2019-03-22 06:50:00,5.771026
BC-BB-F3-18100-0101,2019-03-22 06:51:00,5.783779
BC-BB-F3-18100-0101,2019-03-22 06:52:00,5.795818
BC-BB-F3-18100-0101,2019-03-22 06:53:00,5.807223
BC-BB-F3-18100-0101,2019-03-22 06:54:00,5.818316
BC-BB-F3-18100-0101,2019-03-22 06:55:00,5.829135
BC-BB-F3-18100-0101,2019-03-22 06:56:00,5.840743
BC-BB-F3-18100-0101,2019-03-22 06:57:00,5.857907
BC-BB-F3-18100-0101,2019-03-22 06:58:00,5.87958
BC-BB-F3-18100-0101,2019-03-22 06:59:00,5.902503
BC-BB-F3-18100-0101,2019-03-22 07:00:00,5.925821
